stdntid,female,black,asian,hispc,natam,orace,t_smc,t_rgc,t_rga,incit,subur,rural,urban,frpl,spced,math,read,math_std,read_std,school,teacher
14006,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,478,436,-0.209857460279721,-0.0563010299108126,17,63
14007,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,506,419,0.376202626286331,-0.599001825078517,65,238
14008,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,559,461,1.48553064728636,0.741788374747576,62,229
14010,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,407,-1.13080902488352,-0.982084739314544,27,95
14012,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,484,450,-0.0842731560155669,0.390629036697885,28,99
14013,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,536,467,1.0041241476071,0.93332983186559,16,56
14017,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,449,413,-0.816848264223131,-0.79054328219653,27,95
14018,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,472,1.48553064728636,1.09294771279727,28,100
14019,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,489,456,0.020380430871228,0.582170493815899,60,222
14020,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,468,422,-0.419164634053311,-0.50323109651951,56,204
14021,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,412,408,-1.59128480718541,-0.950161163128208,56,204
14022,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,500,445,0.250618322022177,0.231011155766207,57,207
14024,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,454,422,-0.712194677336336,-0.50323109651951,61,225
14025,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,478,418,-0.209857460279721,-0.630925401264853,73,272
14028,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,536,458,1.0041241476071,0.64601764618857,46,168
14029,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,489,437,0.020380430871228,-0.024377453724477,60,219
14030,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,399,413,-1.86338413309108,-0.79054328219653,51,185
14032,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,453,1.48553064728636,0.486399765256892,22,79
14033,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,547,463,1.23436203875805,0.805635527120248,63,234
14035,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,405,403,-1.73779982882693,-1.10977904405989,58,210
14036,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,478,436,-0.209857460279721,-0.0563010299108126,22,78
14037,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,559,478,1.48553064728636,1.28448916991528,63,233
14040,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,559,458,1.48553064728636,0.64601764618857,59,218
14043,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,520,421,0.669232669569356,-0.535154672705846,65,237
14044,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,439,407,-1.02615543799672,-0.982084739314544,18,64
14045,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,463,413,-0.523818220940105,-0.79054328219653,23,81
14046,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,500,428,0.250618322022177,-0.311689639401497,23,81
14048,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,440,-0.314511047166516,0.0713932748345296,55,201
14049,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,439,-0.607541090449541,0.0394696986481941,22,78
14050,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,484,418,-0.0842731560155669,-0.630925401264853,62,229
14052,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468,439,-0.419164634053311,0.0394696986481941,22,78
14054,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,473,410,-0.314511047166516,-0.886314010755537,23,81
14056,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,536,458,1.0041241476071,0.64601764618857,59,218
14057,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,576,460,1.84135284270146,0.709864798561241,63,234
14059,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,489,460,0.020380430871228,0.709864798561241,56,203
14061,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,500,443,0.250618322022177,0.167164003393536,65,241
14062,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,547,465,1.23436203875805,0.869482679492919,65,239
14064,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,459,433,-0.607541090449541,-0.152071758469819,63,232
14065,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,473,430,-0.314511047166516,-0.247842487028826,24,84
14069,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,463,465,-0.523818220940105,0.869482679492919,60,222
14070,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,439,433,-1.02615543799672,-0.152071758469819,55,201
14071,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,513,437,0.522717647927843,-0.024377453724477,20,72
14072,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,416,-0.314511047166516,-0.694772553637524,58,213
14075,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,454,388,-0.712194677336336,-1.58863268685492,26,89
14076,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,565,1.48553064728636,4.06184029812647,26,91
14077,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,392,400,-2.00989915473259,-1.20554977261889,26,92
14078,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,494,421,0.125034017758023,-0.535154672705846,26,89
14080,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,398,-0.921501851109926,-1.26939692499156,18,64
14081,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,494,433,0.125034017758023,-0.152071758469819,27,96
14082,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,449,430,-0.816848264223131,-0.247842487028826,27,95
14083,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,473,440,-0.314511047166516,0.0713932748345296,51,183
14090,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,559,507,1.48553064728636,2.21027287931901,59,216
14092,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,419,-1.13080902488352,-0.599001825078517,47,170
14093,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,398,-0.712194677336336,-1.26939692499156,57,205
14094,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,425,0.125034017758023,-0.407460367960504,31,108
14095,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,412,421,-1.59128480718541,-0.535154672705846,47,170
14096,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,559,500,1.48553064728636,1.98680784601466,32,110
14098,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,528,467,0.836678408588228,0.93332983186559,9,29
14100,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,513,445,0.522717647927843,0.231011155766207,43,154
14101,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,473,418,-0.314511047166516,-0.630925401264853,5,13
14103,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,528,433,0.836678408588228,-0.152071758469819,36,125
14105,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,478,431,-0.209857460279721,-0.21591891084249,3,7
14108,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506,472,0.376202626286331,1.09294771279727,27,96
14109,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,463,414,-0.523818220940105,-0.758619706010195,4,10
14112,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,412,393,-1.59128480718541,-1.42901480592324,30,106
14113,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,513,451,0.522717647927843,0.422552612884221,5,13
14114,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,454,434,-0.712194677336336,-0.120148182283484,52,187
14117,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,429,414,-1.23546261177031,-0.758619706010195,47,172
14119,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,463,431,-0.523818220940105,-0.21591891084249,9,27
14121,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,461,-0.712194677336336,0.741788374747576,47,171
14124,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,536,439,1.0041241476071,0.0394696986481941,52,187
14125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,434,421,-1.13080902488352,-0.535154672705846,33,111
14126,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,429,419,-1.23546261177031,-0.599001825078517,33,113
14127,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,532,1.84135284270146,3.0083622839774,33,111
14128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,416,0.669232669569356,-0.694772553637524,34,115
14129,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429,418,-1.23546261177031,-0.630925401264853,35,118
14130,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,463,408,-0.523818220940105,-0.950161163128208,34,117
14132,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,439,408,-1.02615543799672,-0.950161163128208,34,117
14133,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,411,-0.419164634053311,-0.854390434569202,34,115
14134,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,484,437,-0.0842731560155669,-0.024377453724477,33,112
14136,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,528,437,0.836678408588228,-0.024377453724477,48,173
14137,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,478,424,-0.209857460279721,-0.439383944146839,34,115
14142,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,460,-0.607541090449541,0.709864798561241,35,120
14143,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,536,467,1.0041241476071,0.93332983186559,44,160
14144,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,514,0.836678408588228,2.43373791262336,35,120
14145,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,520,443,0.669232669569356,0.167164003393536,52,187
14150,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,528,440,0.836678408588228,0.0713932748345296,36,126
14153,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,429,422,-1.23546261177031,-0.50323109651951,49,176
14154,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,459,428,-0.607541090449541,-0.311689639401497,36,123
14155,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,423,408,-1.36104691603446,-0.950161163128208,48,173
14156,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,478,425,-0.209857460279721,-0.407460367960504,63,232
14160,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,478,1.84135284270146,1.28448916991528,37,128
14161,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,489,465,0.020380430871228,0.869482679492919,61,226
14164,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,478,0.669232669569356,1.28448916991528,59,218
14165,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,455,0.376202626286331,0.550246917629563,25,85
14167,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,445,0.125034017758023,0.231011155766207,25,87
14169,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,412,413,-1.59128480718541,-0.79054328219653,55,197
14171,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,536,448,1.0041241476071,0.326781884325214,7,22
14172,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,520,487,0.669232669569356,1.5718013555923,7,21
14174,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,320,360,-3.51691080590244,-2.48249282007232,47,169
14175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,492,0.125034017758023,1.73141923652398,7,23
14177,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,424,-0.607541090449541,-0.439383944146839,20,71
14178,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,547,495,1.23436203875805,1.82718996508299,25,87
14182,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,459,453,-0.607541090449541,0.486399765256892,19,69
14186,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,478,436,-0.209857460279721,-0.0563010299108126,7,20
14189,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,513,447,0.522717647927843,0.294858308138879,7,20
14193,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,397,-1.13080902488352,-1.3013205011779,48,174
14194,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,489,416,0.020380430871228,-0.694772553637524,7,19
14195,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,478,425,-0.209857460279721,-0.407460367960504,63,232
14196,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,520,453,0.669232669569356,0.486399765256892,37,128
14197,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,484,393,-0.0842731560155669,-1.42901480592324,7,21
14200,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,443,0.250618322022177,0.167164003393536,37,132
14202,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,528,490,0.836678408588228,1.66757208415131,7,22
14205,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,463,434,-0.523818220940105,-0.120148182283484,35,122
14206,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,429,400,-1.23546261177031,-1.20554977261889,35,119
14207,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,434,386,-1.13080902488352,-1.65247983922759,40,146
14209,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,444,442,-0.921501851109926,0.135240427207201,41,148
14210,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,447,0.836678408588228,0.294858308138879,44,158
14211,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,503,1.48553064728636,2.08257857457367,35,122
14212,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,434,-0.607541090449541,-0.120148182283484,40,144
14213,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,478,428,-0.209857460279721,-0.311689639401497,44,158
14214,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,463,397,-0.523818220940105,-1.3013205011779,41,150
14215,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,538,0.125034017758023,3.19990374109541,35,119
14217,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,473,410,-0.314511047166516,-0.886314010755537,43,155
14223,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,405,405,-1.73779982882693,-1.04593189168721,43,154
14225,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,467,1.84135284270146,0.93332983186559,43,157
14228,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,484,422,-0.0842731560155669,-0.50323109651951,45,163
14229,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,433,0.020380430871228,-0.152071758469819,10,33
14232,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,418,0.836678408588228,-0.630925401264853,45,161
14233,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,506,456,0.376202626286331,0.582170493815899,44,158
14235,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,419,-0.419164634053311,-0.599001825078517,71,265
14236,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,444,445,-0.921501851109926,0.231011155766207,71,263
14237,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,439,-0.314511047166516,0.0394696986481941,55,201
14238,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,455,1.84135284270146,0.550246917629563,71,264
14239,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,483,1.84135284270146,1.44410705084696,21,73
14240,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,384,398,-2.17734489375147,-1.26939692499156,71,264
14242,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,449,445,-0.816848264223131,0.231011155766207,71,263
14244,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,444,410,-0.921501851109926,-0.886314010755537,61,223
14245,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,547,455,1.23436203875805,0.550246917629563,46,167
14246,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,416,0.669232669569356,-0.694772553637524,55,198
14248,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,513,456,0.522717647927843,0.582170493815899,59,218
14253,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,468,411,-0.419164634053311,-0.854390434569202,51,183
14255,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,436,0.250618322022177,-0.0563010299108126,60,220
14257,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,576,480,1.84135284270146,1.34833632228795,62,227
14258,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,520,483,0.669232669569356,1.44410705084696,50,182
14260,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,513,433,0.522717647927843,-0.152071758469819,65,238
14261,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,528,458,0.836678408588228,0.64601764618857,53,191
14263,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,449,416,-0.816848264223131,-0.694772553637524,50,181
14265,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,489,428,0.020380430871228,-0.311689639401497,61,224
14269,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,489,470,0.020380430871228,1.0291005604246,63,231
14271,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,489,465,0.020380430871228,0.869482679492919,15,53
14273,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,407,-0.209857460279721,-0.982084739314544,60,222
14274,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,439,428,-1.02615543799672,-0.311689639401497,47,172
14275,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,473,470,-0.314511047166516,1.0291005604246,58,214
14276,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,484,414,-0.0842731560155669,-0.758619706010195,53,189
14277,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,494,402,0.125034017758023,-1.14170262024622,53,192
14279,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,506,433,0.376202626286331,-0.152071758469819,57,208
14282,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,536,416,1.0041241476071,-0.694772553637524,34,116
14284,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,473,470,-0.314511047166516,1.0291005604246,58,213
14285,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,576,472,1.84135284270146,1.09294771279727,58,214
14286,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,459,410,-0.607541090449541,-0.886314010755537,34,115
14289,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,468,428,-0.419164634053311,-0.311689639401497,63,235
14291,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,494,416,0.125034017758023,-0.694772553637524,62,229
14292,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,429,398,-1.23546261177031,-1.26939692499156,49,180
14293,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,430,-1.13080902488352,-0.247842487028826,58,212
14295,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,500,433,0.250618322022177,-0.152071758469819,63,232
14298,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,489,453,0.020380430871228,0.486399765256892,65,241
14299,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,419,-0.712194677336336,-0.599001825078517,55,201
14300,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,405,-1.13080902488352,-1.04593189168721,49,179
14307,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,478,430,-0.209857460279721,-0.247842487028826,22,77
14309,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,520,487,0.669232669569356,1.5718013555923,63,233
14315,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,484,421,-0.0842731560155669,-0.535154672705846,63,235
14316,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,434,-0.816848264223131,-0.120148182283484,60,220
14318,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,444,421,-0.921501851109926,-0.535154672705846,48,173
14319,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,405,408,-1.73779982882693,-0.950161163128208,48,174
14320,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,439,442,-1.02615543799672,0.135240427207201,63,232
14323,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,500,451,0.250618322022177,0.422552612884221,63,234
14324,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,463,408,-0.523818220940105,-0.950161163128208,55,197
14325,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,405,-0.921501851109926,-1.04593189168721,58,213
14326,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,412,433,-1.59128480718541,-0.152071758469819,58,214
14327,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,399,411,-1.86338413309108,-0.854390434569202,47,169
14328,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,489,514,0.020380430871228,2.43373791262336,57,206
14330,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,547,427,1.23436203875805,-0.343613215587833,52,186
14331,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,449,430,-0.816848264223131,-0.247842487028826,58,212
14333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,506,461,0.376202626286331,0.741788374747576,63,231
14334,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,339,388,-3.11922717573262,-1.58863268685492,47,169
14335,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,423,407,-1.36104691603446,-0.982084739314544,61,226
14336,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,403,-0.816848264223131,-1.10977904405989,55,196
14337,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,484,439,-0.0842731560155669,0.0394696986481941,51,185
14338,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,494,443,0.125034017758023,0.167164003393536,49,177
14340,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,536,422,1.0041241476071,-0.50323109651951,53,189
14341,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,412,416,-1.59128480718541,-0.694772553637524,58,213
14342,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,412,413,-1.59128480718541,-0.79054328219653,49,180
14343,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,506,445,0.376202626286331,0.231011155766207,65,237
14344,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,473,405,-0.314511047166516,-1.04593189168721,57,208
14346,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,375,386,-2.3657213501477,-1.65247983922759,58,212
14349,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,449,439,-0.816848264223131,0.0394696986481941,50,182
14351,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,468,503,-0.419164634053311,2.08257857457367,57,205
14352,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,520,436,0.669232669569356,-0.0563010299108126,62,227
14353,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,576,468,1.84135284270146,0.965253408051925,50,182
14354,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,520,427,0.669232669569356,-0.343613215587833,52,187
14357,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,429,408,-1.23546261177031,-0.950161163128208,57,209
14359,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,412,422,-1.59128480718541,-0.50323109651951,49,179
14363,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,456,0.376202626286331,0.582170493815899,38,134
14364,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,419,-1.13080902488352,-0.599001825078517,56,203
14367,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,468,442,-0.419164634053311,0.135240427207201,66,243
14368,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,513,425,0.522717647927843,-0.407460367960504,38,134
14371,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,449,413,-0.816848264223131,-0.79054328219653,66,243
14372,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,439,413,-1.02615543799672,-0.79054328219653,38,135
14373,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,528,480,0.836678408588228,1.34833632228795,66,242
14374,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,489,451,0.020380430871228,0.422552612884221,38,135
14375,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,484,467,-0.0842731560155669,0.93332983186559,66,243
14376,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,439,-0.607541090449541,0.0394696986481941,66,243
14377,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,458,1.84135284270146,0.64601764618857,66,242
14378,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,449,424,-0.816848264223131,-0.439383944146839,66,243
14379,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,445,0.125034017758023,0.231011155766207,38,137
14380,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,500,437,0.250618322022177,-0.024377453724477,38,137
14381,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,418,397,-1.46570050292126,-1.3013205011779,47,169
14384,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,484,450,-0.0842731560155669,0.390629036697885,54,193
14387,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,439,419,-1.02615543799672,-0.599001825078517,48,174
14389,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,405,402,-1.73779982882693,-1.14170262024622,52,186
14391,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,444,414,-0.921501851109926,-0.758619706010195,55,199
14392,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,444,428,-0.921501851109926,-0.311689639401497,60,220
14393,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,528,465,0.836678408588228,0.869482679492919,54,193
14395,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,478,433,-0.209857460279721,-0.152071758469819,68,249
14396,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,463,430,-0.523818220940105,-0.247842487028826,63,235
14397,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,405,-0.816848264223131,-1.04593189168721,54,194
14399,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,439,413,-1.02615543799672,-0.79054328219653,38,135
14400,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,428,0.522717647927843,-0.311689639401497,66,242
14401,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,428,-0.607541090449541,-0.311689639401497,38,136
14402,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,576,580,1.84135284270146,4.54069394092151,69,256
14405,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,528,461,0.836678408588228,0.741788374747576,69,254
14407,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,500,497,0.250618322022177,1.89103711745566,69,258
14409,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,478,451,-0.209857460279721,0.422552612884221,69,255
14411,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,528,422,0.836678408588228,-0.50323109651951,67,245
14412,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,463,453,-0.523818220940105,0.486399765256892,69,258
14413,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,470,0.376202626286331,1.0291005604246,27,98
14414,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,513,458,0.522717647927843,0.64601764618857,69,256
14415,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,445,0.376202626286331,0.231011155766207,68,247
